NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
3,Unidade da Federação,38,Reais,652.47,35,São Paulo,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,269.99,35,São Paulo,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,641.75,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1350.80,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,869.80,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,243.51,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,171.43,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,105.92,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,46.38,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,282.30,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,599.67,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,171.78,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,93.60,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,17.76,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,24.66,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,14.14,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,364.60,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,840.64,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,308.06,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,149.60,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,50.80,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,40.46,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,17.95,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,594.64,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1216.58,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,642.95,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,208.39,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,103.81,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,68.58,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,37.06,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,829.12,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1703.13,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,1311.82,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,316.77,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,287.03,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,147.05,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,70.95,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1164.43,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,2201.99,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,1737.61,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,495.34,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,423.85,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,161.47,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,89.18,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1456.71,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,3093.13,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,2484.95,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,621.91,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,610.54,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,404.80,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,120.11,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,2062.82,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,5221.45,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,5530.15,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,740.64,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,963.44,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,823.59,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,231.14,41,Paraná,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,698.67,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1474.04,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,841.40,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,295.05,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,123.37,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,93.05,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,49.77,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,358.42,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,779.32,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,209.01,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,93.19,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,29.11,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,31.39,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,19.34,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,483.26,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,963.63,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,336.73,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,198.81,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,36.64,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,36.15,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,26.79,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,595.04,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1271.95,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,616.85,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,238.76,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,70.20,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,63.56,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,37.31,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,854.41,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1695.97,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,1090.42,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,341.56,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,140.44,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,127.35,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,69.45,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1076.38,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,2194.13,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,1572.61,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,508.82,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,327.28,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,158.50,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,84.34,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1450.36,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,3260.44,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,2715.44,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,732.08,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,508.05,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,280.90,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,107.41,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1609.41,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,4514.38,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,3328.75,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,1064.31,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,538.54,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,460.91,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,181.03,42,Santa Catarina,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,736.69,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1504.08,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,792.92,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,345.63,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,147.37,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,112.85,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,47.28,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,314.88,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,747.55,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,186.78,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,126.11,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,15.21,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,25.89,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,11.97,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,433.73,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,971.73,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,254.03,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,217.16,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,38.84,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,39.97,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,18.82,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,630.77,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1220.44,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,513.94,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,243.23,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,85.45,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,75.28,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,34.78,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,862.44,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1661.01,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,1005.72,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,382.98,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,178.42,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,146.28,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,63.52,43,Rio Grande do Sul,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103599,2.1.10 Serviços pessoais
